Index,Content,Label
1280,2009中国国际教育年会在京开幕本报北京10月16日电(记者雷宇 谢湘)为期三天的2009中国国际教育年会今天在京拉开帷幕。自2000年10月起，中国教育国际交流协会开始主办“中国国际教育论坛暨中国国际教育展”(统称“中国国际教育年会”)，每年举办一届。今年年会的主题是“教育改变世界”。今天在年会主论坛上，教育部原总督学、2009中国国际教育年会组织委员会主席柳斌作了题为“教育怎样改变世界”的主题发言。此次教育论坛还将围绕职业教育、基础教育、继续教育等举办5个分论坛。    在明天开幕的2009中国国际教育展上，来自30多个国家和地区的500所海外院校将参加展出。美国有60多所高等教育机构参展，成为展会的一大热点和亮点。展览同期，还将举办数十场各国教育体系、奖学金制度的介绍活动和院校专场推介会。    此次在京举办的教育展为期两天，此后还将在武汉、上海、成都和广州巡展。,教育
1281,温家宝会见巴基斯坦总统扎尔达里(组图)中新网北京10月16日电 (记者 张朔)中国总理温家宝16日在北京中南海紫光阁会见首次访华的巴基斯坦总统扎尔达里。温家宝说，扎尔达里就任总统以来首访国家就选择中国，充分体现了对发展中巴友好合作关系的高度重视。中巴两国友谊经受了时间和历史的考验，具有强大的生命力和坚实的基础。无论是应对当前金融危机还是反恐，中巴都需要加强双边合作。扎尔达里不久前在纽约曾与温家宝会面。他首先回忆了观看温家宝接受CNN采访的情景，并对温家宝的能力给予高度赞赏。他说，中巴是友好邻邦，他对奠定中巴友好关系的两国领导人致以由衷的敬意。相关新闻中国与巴基斯坦签署通信卫星项目合同巴基斯坦面临国家破产 希望与中国合作应对危机,时政
1282,欧债危机或引发流动性短缺 欧元成套利交易新宠⊙记者 王宙洁 ○编辑 朱贤佳欧债危机带来的负面效应正逐渐开始对市场的流动性构成威胁。海外媒体24日报道称，本月全球公司债和指标政府公债收益率差可能出现2008年10月以来单月最大升幅；与此同时，21日全球银行间同业拆借利率亦飙升至10个月高点。这些数据显示，投资者正撤离各种风险资产，并且只愿意持有最安全的资产。分析人士由此认为，市场已经显现出流动性短缺的征兆。欧债危机也对外汇市场产生深远影响。在欧元区持续低利率的环境下，欧元实质上已经成了套利交易货币，并有可能在年底跌至1.20美元。而美元则将受益于这场危机，摆脱避险货币的地位，转型“增长货币”。流动性危机或来袭尽管欧盟及国际货币基金组织(IMF)已经在本月初联手抛出针对欧债危机的救助计划，但该措施显然并未提振投资者的信心。海外媒体24日报道称，本月全球公司债发行金额可能创近10年最低，公司债风险利差则将出现雷曼破产以来的最大升幅，而银行间的借贷成本近来也出现飙升。分析人士由此认为，市场或陷入流动性短缺的困局。相关数据显示，5月份全球公司债发行总额从4月的1830亿美元萎缩到470亿美元，为1999年12月以来最低。与此同时，美林债券指数显示，5月份全球公司债和政府公债的利差平均值为188个基点，大大高于4月21日创下的今年低点142个基点。上一次公司债风险利差在一个月内出现如此高的升幅是在2008年10月，也就是雷曼宣布破产的隔月。当时公司债利差在一个月内上扬了108个基点。此外，动荡的市场走势也令银行间拆借款意愿明显降低。自2月以来，银行间3个月期美元拆借利率上升近一倍。21日，该利率更是触及0.497%，为去年7月24日以来最高。银行间拆借利率通常用来衡量资金的借贷成本。花旗环球策略分析师尼拉·高拉普地发布报告预测，未来几个月该利率可能升至1%到1.5%的水平。分析人士指出，市场担心欧洲领导人可能无法协调出一套更好的危机应对办法。此外，美国参议院最新通过的金融监管法案也有可能影响银行获利。这些疑虑促使投资人开始缩手缩脚，纷纷撤离各种高风险资产，只愿稳定地持有最安全的证券。美国道富银行投资部门信用策略及固定收益研究主管威廉·坎宁安对此指出，这是一个“典型的流动性危机”，他表示，不难想象当市场出奇得差，流动性也很差，投资人开始不再愿意承担风险，消费者就会开始缩手，企业也不再雇人、投资，经济活动将戛然而止，这种情况在欧洲特别可能发生。欧元演绎套利角色欧债危机愈演愈烈令欧元区的决策者在提高利率这一问题上寸步难行。观察人士指出，在低利率环境下，欧元实质上已经加入了套利交易的行列，投资者纷纷借入欧元，为投资较高收益的资产融资。全球最大的外汇对冲基金管理公司“外汇概念”董事长约翰·泰勒说：“投资者开始使用欧元作为融资货币。用欧元融资没有日元那么便宜，但在危机中安全系数较高。”相关数据显示，过去的6个月间，投资者借进欧元投资澳元、新西兰元、巴西雷亚尔和挪威克朗进行融资的交易，获得了10%的回报。而使用美元和日元进行相同交易则分别产生7.5%和7.4%的亏损。欧元在欧债危机中遭遇重创，今年以来，欧元兑美元汇率和兑日元汇率已经分别下跌12%和15%。尽管上周出现了3.4%的反弹，24日欧元又再度出现疲态。当日欧洲市场开盘，欧元兑美元汇率下跌约0.5%至1.2411美元。据海外媒体24日发布的调查显示，分析师预计，欧元兑美元汇率在今年年底前将贬值至1.24美元，2011年第一季度前将跌至1.22美元。预估下降的速度为2008年12月以来的最快。而就在去年11月份，预估中值还是1.48美元。摩根大通驻伦敦的全球外汇策略主管约翰·诺曼德表示：“欧洲央行的宽松政策立场将使投资者继续利用欧元作为融资货币，投资高收益货币、大宗商品货币和新兴市场货币。”摩根大通于17日将年底欧元汇率预估从1.35美元下调至1.20美元。美元将转型为“增长货币”在欧元颓势不减的背后，是投资者信心的不断丧失。代表股市恐慌程度的一项指数VIX，在上周触及去年3月以来高点。该指数上周累计上扬28%至40.1，已经从4月12日的较低点飙升约157%。该飙升态势甚至可以比拟1997年亚洲金融危机时期创下的水平。有分析认为，在忧虑之下，美元或转型成“增长货币”。“末日博士”鲁比尼称，葡萄牙、希腊和西班牙可能退出欧元区。鲁比尼表示其对“部分欧元区成员国不得不重组债务，或者认定留在欧元区的成本高于利益”感到担忧。就在欧元被债务问题困扰的同时，美元却大放异彩。全球第二大外汇交易商瑞银集团近日指出，美元可能在未来10年成为“增长货币”，摆脱过去10年作为避险工具的身份，因为美国经济将好于欧洲和日本。今年迄今，美元指数已经累计上扬约8.7%。瑞银集团驻新加坡的外汇策略全球主管曼苏尔·莫希认为，“未来10年美元与投资者信心正相关性将加强，因为美国的基本面似乎比欧元区、英国和日本更有吸引力，”莫希称，“在投资者追逐风险时美元表现强劲的概率高于疲弱，这意味着外汇市场将发生重大变化。”除了美元或从危机中受益，黄金将成为另一大受益资产。由于具有避险功能，分析师普遍预计，金价年底前可以上涨27%，上看每盎司1500美元，并延续1920年以来最长年度涨势。,财经
1283,风城新王者MVP板上钉钉 乔丹钦点罗斯当之无愧新浪体育讯北京时间3月10日消息，据ESPN报道。赛季开始的时候，没有人能想到芝加哥公牛能有如此强劲的表现，更没有人能想到德里克-罗斯，能够在MVP榜上一马当先。风城的玫瑰绽放的如此灿烂，看到他的人们，慢慢都在被他的“美丽”所征服。而这其中就有个在篮球界如神一般存在的人物，迈克尔-乔丹。乔丹认为罗斯必定会成为这个赛季的MVP。没有人比乔老爷子更能了解MVP需要什么样的素质，他的话仿佛已经给联合中心这位冉冉升起的超级巨星贴上了一个标签：2010-11赛季最有价值球员。“他会是这个赛季的MVP，”今天公牛客场101-84战胜了他的夏洛特山猫。“他名副其实，这个赛季他打得实在是太出色了，没有人比他更适合这个奖项，毋庸置疑。如果最后他没得到，那他真的要体会我多年前的感觉了。”今天罗斯在夏洛特砍下20分，带走了一场胜利。比这更多的是，他赢得了这个星球上最伟大球员的支持。乔丹的赞赏，让他欣喜不已。“那对我来说是最高的褒奖了，”罗斯笑着说。“在芝加哥，人们提到最多的便是迈克尔，我们所做的只有仰慕他。如今他竟然能说这些话，太让人难以置信了。对我来说，这就是种荣耀，我都激动的无法表达了。”乔丹的支持也不是毫无缘由，罗斯本赛季的表现值得这些褒奖，到目前为止，他场均能有25分，8次助攻，此外每场还能贡献4个篮板。“他能夸奖我真是太棒了，但是我们不会停下赢球的脚步，”罗斯说。“至于MVP这个奖项，只要我们能继续赢球，自然能够拿到手。所以每场比赛我们都会团结一致，努力拼搏。”对于罗斯有些遗憾的是，赛后他并没有机会和山猫现任老板乔丹说上一会话。但他希望等以后自己有更高的成就时，再与自己心目中的偶像进行交谈。“没有，我还没跟他说话，”罗斯说。“或许在季后赛的时候，我应该向他请教一些事情。”(老白),体育
1284,深圳工行提高ATM跨行取款手续费每经记者黄惠敏发自深圳昨日起，工商银行深圳地区各网点提高了ATM跨行取款收费，原来的同城跨行每笔收费2元提高到每笔4元。异地跨行取款，每笔也多收2元手续费。同城跨行取款手续费翻倍工行深圳地区的客服代表告诉记者，8月17日前，工行深圳地区的客户同城ATM机跨行取现只需付每笔2元的手续费，现在手续费提高到4元。之前，异地同行取款需付取款金额的1%，最低1元，50元封顶的手续费。异地跨行取款，在异地同行取款收费的基础上加收2元手续费。现在异地跨行取款，客户则需要在付了取款金额的1%，最低1元，最高50元手续费的基础上，再加收4元。工行之前在除深圳外的广东省其他地区已提高了ATM机跨行取款费用。上述客服告诉记者，银行主要考虑到收费成本问题。手续费调整之前客户跨行每取一笔钱，工行实际是倒贴成本的。记者昨日从工行北京和上海地区的客服中心了解到，两地ATM机跨行取款手续费尚未作出调整。两家银行客服表示，目前还没有接到消息要提高两地的ATM跨行取款手续费标准。中小行上调手续费可能性小今年6月，工商银行多项手续费翻番引起市场热议。之后，越来越多银行相继跟进。7月，本报报道招商银行和建设银行提高了ATM机同城跨行取款手续费，随后中行也上调部分地区的跨行取款手续费。银行多表示，上调手续费是出于成本方面的考虑。此前记者从深圳一银行客服中心了解到，银行客户跨行取款时，发卡行按照3块/笔向代理行支付代理手续费，0.6元/笔向银联支付网络服务费，超过了调价前支付的每笔2元的手续费。目前大银行在一些地区仍未上调ATM跨行手续费，为何各地区的收费标准并不一致？中央财经大学中国银行业研究中心主任郭田勇告诉记者，银行给客户提供ATM机服务，各地付出的成本没多大差别。各省行所面临的竞争环境不相同，银行卡收费政策既可以采取总行统一调整的政策，又可以按照所在区域自行调整。目前还不能判断银行ATM跨行取款收费是否会全面提高。到目前为止，不少中小型银行没有提高收费标准，有的中小银行依然给予同城跨行取款免费的优惠政策。郭田勇认为，小银行是不大可能调高价格的，因为小银行的银行卡目前仍处于发展期，为了多发卡，不会调高手续费。从现有基础来看，小银行如果调价，只会把收费标准往下调，而不大可能向上调。虽然银行卡收费对银行业绩贡献并不大，但郭田勇认为，目前各家银行经营压力都有点大，“蚂蚱也是肉”，能多挣一点是一点。,财经
1285,美宇航局公布蟹状星云高清照片(图)“蟹状星云”的指状、环状以及湾状部分新浪科技讯 北京时间11月7日消息，据美国宇航局(NASA)网站报道，美国宇航局日前公布了一幅“蟹状星云”的高清照片，其中包括该星去的指状部分、环状部分以及湾状部分。科学家们表示，该“蟹状星云”的磁场和冷物质正控制着粒子的运动。这些粒子可以随着磁场高速运动，在能量消耗殆尽之前它们能够飞行数光年的距离。通过这幅图片，科学家们首次能够比较清晰地观测到“蟹状星云”的脉冲风星云的模糊边界。该脉冲风星云是一个X射线源，由一个高速自转且具有极强磁性的中子星或“脉冲星”(本图中心附近的白点)提供动力。高速自转运动与强磁场相互结合产生一个强烈的电磁场，这个电磁场又造成物质或反物质喷射物由脉冲星南北两极不断向外高速喷射，此外还会形成一股强烈的脉冲风，沿着赤道方向向外刮去。内层的X光环应该是一种冲击波，可以看作是星云外围与脉冲星所喷射出的物质流或反物质粒子之间的边界标志线。活跃的电子和正电子从内环向外运动，点亮外层的X光环并扩大了X射线的辐射范围。图片上的指状部分、环状部分以及湾状部分都表明，星云的磁场和冷物质正在控制着电子和正电子的运动。这些粒子可以随着磁场高速运动，在能量消耗殆尽之前它们能够飞行数光年的距离。相反，在与磁场垂直的方向上他们的运动则慢了很多，而且也仅能飞行很短的距离，能量就早已消耗殆尽。这种磁场作用可以用来解释图片中那些细长的指状部分和环状部分的形成原因。当然，湾状部分的一些锐角形边界的形成原因也可以如此解释。在星云图片的左下和右下位置，都可以明显看到黑暗的湾状部分，其形成原因可能是环形磁场的作用。这种环形磁场可能是由始祖星体遗留下来的产物。,科技
1286,欧航局推迟两颗科学探测卫星发射日期新华网巴黎3月13日电(记者李学梅)欧洲航天局和阿丽亚娜空间公司13日宣布，推迟Herschel和Planck两颗科学探测卫星的发射日期，新的发射时间将在3月底公布。 欧航局在当天发表的新闻公报中说，这两颗科学探测卫星原定于4月16日搭载阿丽亚娜火箭，从法属圭亚那库鲁航天中心发射升空。但由于技术人员还要对卫星进行进一步检测，因此两家机构一致同意推迟发射日期。不过，发射的准备工作仍在进行当中。,科技
1287,"送财不断 《天劫OL》转生有礼再来袭好礼不间断，精彩不停歇！自《天劫online》开启“精彩两周年”转生送大礼活动，截止到7月28日10时，为期两期历时三周共放送出4800000猛犸币。活动还在热火朝天进行中，送财仍然如火如荼放送中，在7月28日即将开启的第三期为转生玩家同样准备了丰厚大礼。排名前100的玩家将可得到总额800000海量猛犸币，相信不用多说，巨大诱惑力足以让转生玩家惊喜饱满驰骋《天劫online》！活动时间：7月7日10：00-8月25日10;00参与玩家：活动期间未转生的玩家活动规则：(1)  每个服务器未转生玩家，转生之后根据等级排名进行奖励。(2)  未转玩家转生之后，根据玩家转生等级排名取前100名。(3)  每个服务器分别参与活动。(4)  活动奖励共分四期。(5)  每期都对前100名发奖，未中奖玩家可以延续到下一期继续排名，直到活动结束，中奖玩家将不再参加下一期排名。(6)  等级相同按经验排名，经验相同按声望排名。排名时间：(1) 第一期(一周)：7月7日10：00-7月14日10：00 (奖励已发放)(2) 第二期(两周)：7月14日10：00-7月28日10：00  (奖励已发放)(3) 第三期(两周)：7月28日10：00-8月11日10：00(4) 第四期(两周)：8月11日10：00-8月25日10：00活动奖励：(1)   第一期，前100名，每人2000猛犸币(2)   第二期，前100名，每人1000猛犸币(3)   第三期，前100名，每人500猛犸币(4)   第四期，前100名，每人300猛犸币进入《天劫online》奇特转生旅途，双手捧满《天劫online》大把游戏猛犸币，感受《天劫online》传奇游戏世界，转生玩家赶快前往吧！百万用户最旺人气实战手机网游《天劫online》介绍：《天劫online》由空中网旗下知名手机游戏品牌空中猛犸出品，注册人数四百万，同时在线用户数万人，连续12个月在手机游戏门户论坛人气排行榜首，是2009年最旺人气的即时战斗魔幻手机联网游戏。下载方式：编辑手机短信""TJ""发送到106633554455免费加入《天劫Online》人气神话战场。客服电话：15811397530客服信箱：gamekefu@kongzhong.com手机(电脑)登陆：wy.kong.net",游戏
1288,7英寸直播720P高清 蓝晨BM-888HD仅759    作者：曹锐    蓝晨BM-888HD搭载了7英寸显示屏，屏幕分辨率为800×480像素，支持高清视频播放。今天该机的市场报价为8GB/759元，与前期报价相比便宜了40元，现在购买该机还可免费获赠原装包与充电器。咨询电话：010-82664048 13621168190。    蓝晨BM-888HD    容量：8GB 报价：759元编辑点评：    蓝晨BM-888HD采用了类纳米工艺技术打造的复合金属材质，具备7英寸800×480像素，双层触摸技术的显示屏。    蓝晨BM-888HD支持MP3、WMA、WAV、FLAC、APE五种音频格式，MPEG（AVI）、RM、RMVB、FLV四种视频格式，支持MP3、WAV两种音频格式的录音功能，支持JPEG、BMP、PNG三种图片浏览格式。    其他方面，蓝晨BM-888HD搭载了TV-OUT功能，可替代家用DVD，支持TTS有声电子书阅读可以辅助中英文学习等等。无论是娱乐还是实际应用是非常突出的，俨然是一款一体化娱乐性多功能便携小家电。 蓝晨BM-888HD[参考报价] 8GB/759元[咨询电话] 010-82664048 13621168190 杨洁,科技
1289,名校故事：他凭什么能入读麻省理工17岁那年，张益肇成为麻省理工大学的一年级学生。一副东方人的身架，个头儿本来不高，又很瘦，看上去比他的年龄还要小。在美国，收到一张大学录取通知书并不是什么了不起的事情，至少要比在中国容易得多。但是如果想去读最好的学校，就非常难。比如哈佛大学在每4个申请者中录取一个。麻省录取的学生中有一半是在高中最好的学生，有5%能免学费。为了这个5%的名额，张益肇的生活发生了变化。他的内心充满渴望，变得勤奋而且激昂。不仅要让自己的成绩进入学校的前三名，还开始自修大学课程。数学、科学、物理、化学……总共学了7门。在旁人看来，这真是苦不堪言。可是他有自己的想法：如果一个孩子感觉不到学习的快乐，那不是因为他过于努力过于艰辛，而是因为，他觉得这并不是他想要的东西。那些日子，他的感觉正相反，没有一点痛苦，而且还很快乐。但是对于一所真正的好大学来说。“优秀”的标准决不仅仅意味着学习成绩好。张益肇知道，像哈佛、麻省这样的学校。不会录取那些除了优异的学习成绩就没有可取之处的学生。他们不会把学习成绩作为唯一标准，还要看很多分数以外的东西。所以那些真正优秀的孩子，都把课外的东西当成必修课。张益肇竭尽全力去参加那些课程之外的活动，那会占用很多时间，他把这一切都当做他的梦想之旅上的伙伴，与它们携手同行，没有怨言，竭尽全力。高考后，他向麻省理工大学递交了申请。结果很顺利，他如愿以偿。   很多年以后，有一天张益肇和熟人谈起当年的求学经历。在回答“你凭什么进入麻省”这个问题的时候，他列举出六项理由，这六项内容让麻省理工大学无法拒绝他的申请：第一，有一个很好的学习成绩。这包括平时成绩和最终成绩，校内成绩和全国统一考试成绩。第二，是很多课外组织的成员。他是学校数学比赛代表队的队员，是中国同学会的会长，还是中学里一个荣誉团体的成员。只有那些品学兼优的学生才有机会参加这个团体。第三，有很多校园之外的工作经验。他在每周三下午到一所医院去做2个小时的“义务工作”。为不同科室提供服务，包括开发计算机应用程序、整理文件和做其他杂事。第四，有一些很独特的能力。比如在学校辩论会上的口才和机敏，还有下棋。第五，很强的思维能力和表达能力。麻省为检验考生而提出试题，是由一系列论文组成的，题目五花八门。比如：你一生当中都犯过什么错误？你学到了什么东西？ 你的长处在哪里？你的缺点在哪里？你为什么要来我们学校？还有一个题目是，“你跟某某共进晚餐”。所有文章都拿回家去写，整个过程持续好几个月。你可以听由己意，任意做答。答案没有标准的对与错，全看学生的见识和表达自己的能力。第六，在整个申请入学过程中表现出来的强烈的渴望。大多数美国的学校都相信，一个孩子内心的渴望———而不是别人的渴望，将成为他永远的向导。如今，张益肇早已从麻省理工大学取得博士学位，现任微软亚洲工程院副院长。(莲心摘自《科海故事博览》),教育
1290,大众软件：《孤岛危机2》多人模式前瞻【新浪游戏专稿，转载请注明出处】制作：Crytek发行：EA Games类型：射击发售日期：2011年3月22日期待度：★★★★☆江苏 老黑本刊之前已经对《孤岛危机2》(以下简称C2)多人模式的“直接行动”(Instant Action)和“异形着陆场”(Alien Crash Site)两种玩法进行过介绍，随着游戏临近发售，Crytek再度公布了这款新一代显卡危机制造者多人部分的最新资料。职业和Perk系统C2中只有突击手(步兵)、侦察兵(狙击)、机枪手三种职业，可以为士兵提供各种增强能力的纳米作战服是《孤岛危机》系列的一大特色，它的存在将让这些常见的职业在战术和玩法上与其他FPS有很大的区别。除了三种固定职业以外，玩家还可以设计自定义角色，你可以将三者的组件组合成最顺手的战士。比方说侦察兵的“狙击套件”可以让主人在启动Nanosuit的隐身模式后不但实现匿踪，而且走路、跑动中都不会发出任何的声响，将其装备在机枪手的身上，他们就能用副武器——霰弹枪实施贴身必杀攻击。在《现代战争》之后成为FPS多人模式标配的Perk系统，在本作中是以战斗服模块升级的方式存在的。每当Nanosuit升级一次(总共50级)，就会为玩家解锁一个Perk，这些特殊能力主要是围绕对作战服现有能力的再增强而存在的，到了一定的程度之后，玩家就可以做出特殊的战术动作。在跑动状态下按卧倒动作，角色会使用滑步顺势找最近的掩护物，而如果对盔甲的Speed功能加强之后，角色就会使用类似《绝对征服》(Vanquish)中标志性的“火箭滑铲”动作，一面在地上滑行，一面用手中的双枪横扫敌人，那样子真是帅到不行。掠夺模式首次介绍给玩家们的掠夺模式(Extraction)，攻方的任务是夺取敌区内的两件外星神器，而守方则要拼命阻止这一情况出现。当攻方获取宝物之后，规则立刻转向一场猫鼠游戏，守方需要在“盗宝贼”回到老巢以前，让圣物回到原处。拥有圣物的一方会得到一些奖励，如战斗服的能量槽变长，盔甲更厚等等。从Demo演示中我们可以看到，神器的位置，正在持有神器敌兵的位置，以及整个场景的缩略图均清晰地呈现在屏幕右下方的GPS地图上。在游戏中阵亡，还会有类似《使命召唤——黑色行动》的Killcam视角向玩家呈现自己的“死因”和凶手何在。再加上复活的间隔时间非常短，可以看出Crytek给C2多人模式的定位就是三高——高节奏、高速度和高科技。,游戏
1291,拿破仑烟斗将被拍：预计售价为800英镑(图)2010年3月25日，英国格拉斯哥，拿破仑曾经用过的烟斗在里昂和坦布尔拍卖行展示。这把烟斗将在3月31日拍卖，预计售价为800英镑。,财经
1292,占地1.3英亩的豪宅(图)2008年3月11日，汤姆-克鲁斯在贝弗利山庄购买了一套3500万美金的别墅，别墅正在修建中。这是1937年的建筑，原始面积是10000平方英尺，4年前开始扩大，当前包含7个卧室和9个卫生间。克鲁斯全家有他们的秘密，这房子在大门和冗长的车库后面，占地1.3英亩，还有一个网球场和一个游泳池。,家居
1293,怕吞钱吞卡 持卡人请警惕四类异常本报联合银行调查显示：大多数人对银行自助设备安全性心存疑虑不愿意使用人群中 中老年人占六成 外来打工者占四成核心提示“佛山共有2300多台银行自助设备，实际使用率不到30%。”最近，本报记者联合银行对1000多名储户进行调查，发现绝大部分储户对银行自助设备的安全性心存疑虑，仅约1/3人表示会使用自助设备办理业务，另有7成储户宁愿排队也不愿意使用银行自助设备办业务。银行业协会相关负责人表示，银行排队时间已由1年前的1个钟缩短至20分钟左右，如果自助设备使用率提高到50%，则基本可以解决排队难。现状：自助设备使用率不到三成今年2月份的统计显示，银联成功交易笔数与金额同比分别增长26%和65%，银行平均排队时间由原1个多小时缩短至20分钟左右。佛山市银行业协会秘书长康文光表示，如果银行自助设备使用率能提高到50%，则基本可解决银行排队难问题。然而，在日常生活中，不少市民却对银行自助设备的安全性心存疑虑。自助设备的使用率仍有待提高。据佛山市银监局及建行佛山分行相关负责人透露，目前佛山共有银行自助设备2300多台，但实际使用率还不到30%，“1台自助设备最高日处理业务量435笔左右，但目前的实际日均处理业务量才105笔左右，实际使用率才24%左右。”调查：不愿用者60%以上为中老年人近日，记者在银行相关工作人员的协助下，对银行网点的储户进行调查。在祖庙路、汾江中路、季华五路、南海大道等繁华路段的数家银行网点内，记者与银行工作人员对约1000名储户进行了调查，其中约7成共720名储户表示不敢使用银行自助设备存取款，宁愿排队到柜台办理业务；余下的3成储户中，约1成储户表示会使用银行自助设备存取款，另有2成储户表示会使用银行柜员机取款，但不会用自助设备存款。“在不愿使用银行自助设备的人群中，60%以上是年龄偏高的中老年人或离退休人员，另有40%左右是文化层次偏低的外来打工者。而愿意使用自助设备的则多以年轻白领为主。”调查结果显示。个案存款四千一分也没入账“我往银行柜员机里存了4000元，第二天查账时却发现一分钱也没有入账。”最近，佛山某保险公司员工张先生告诉记者，他下班后到汾江中路某银行存取款一体机存款，结果发生柜员机“吞钱”的事情。“当时存钱后，柜员机没有像往常一样提示存款已成功，却显示‘存款已被回收，请与柜台联系’等字样，且没有提供任何回单证明。”张先生告诉记者。向银行报案后，张先生来来回回往银行跑了三四趟，足足折腾了一个星期，办齐各种手续后总算要回了自己的存款。“以后再也不敢到柜台机存钱了，宁肯排队到柜台存款好过。”张先生叹息道。拒用柜员机的三个理由担心周围环境有危险在接受调查的市民中，几乎90%的市民对银行设备安全都不敢抱绝对信任，有10%的市民担心自助设备周围环境可能存在的危险。“我每月工资就1000~2000元左右，全家的生活都指望它。工厂附近的自助柜员机，除了偶尔用它取款外，存款是绝对不敢用的。”打工仔阿华说。“即使取款也只敢选择白天行人较多的时候，太晚也不安全。”阿华的同事小蔡补充道。出问题后手续太麻烦“万一出问题事后要办理的手续很麻烦。”刚刚经历过存款被“吞”的张先生告诉记者，从投诉到确认，再办理相关手续，来来回回至少要往银行跑上好几趟，误工误时浪费精力，还不如勤快点多跑一点路到银行柜台排队存钱更稳妥。功能过多容易犯迷糊而更多中老年则是对银行自助设备的使用功能犯迷糊。“我的退休金全放在银行，每隔几天就要取一次钱，听说银行自助设备功能很多，有时候排队排烦了，也想去试试，但人老眼花，每次看到那些花花绿绿的提示指令就头晕。万一操作失误导致资金出错，养老钱就打了水漂。”一些头发花白的老年储户对记者表示。银行回应遇“吞卡”“吞钱” 最快一天解决对于储户的不信任，银行方面也倍感委屈。“其实银行内部对设备安全监管已经非常到位，每台自助设备的顶端、前端等都装有摄像头，有些网点设备还与当地镇街治安队实行群防联防。据介绍，即使偶尔因机器故障而造成‘吞卡’或‘吞钱’，持卡人也大可不必担心，因为只要持卡人及时报案，最快1天最长20天之内都会得到解决。”工行佛山分行相关负责人表示。业内建议关闭夜间转账 增强安全保护“防范外部安全隐患并不是很难，只要在使用自助设备时眼观六路，耳听八方，对周围环境查看清楚，且在操作过程中集中注意力，也就不会给犯罪分子可乘之机。”吴志高建议。“此外，可否关闭夜间转账功能？”中行周先生认为银行卡最容易出安全事故的时间在晚上，且以转账所造成的损失最大(普通借记卡每卡每天最高转账限额5万元，比取款最高限额多了3万元)，如果能在这段时间关闭转账功能，能提高银行卡安全保护作用。“另外，如果持卡人与银行之间出现经济安全纠纷，持卡人也可以向银监局或银行协会投诉，投诉电话分别是82732356、82001129。”佛山市银监局刘主任提醒。安全提醒持卡人请警惕四类异常建行佛山分行相关负责人吴志高提醒持卡人，在使用过程中有4类外部安全隐患应该特别注意。①是银行卡“掉包”，这种作案手法前几年比较常见，实际就是一种配合作案声东击西的把戏；②是将MP4装在自助设备顶端，利用其摄像功能套取银行卡账号与密码，再通过制卡设备复制1张假银行卡后再转账划款；③用假键盘骗取银行卡密码。此类键盘一般都很薄，做得很精致，粘在银行自助设备的键盘上面几乎可以以假乱真，不注意用手摸很难觉察；④用胶水封住出卡口或出钞口故意制造“吞卡”，待持卡人离开后再转账取款等。文/记者上官建庆 通讯员李慧燕、杨光、冯建国、周源,财经
1294,《非诚勿扰2》致慕田峪游客增两成 本报讯 (记者郭超 林文龙)据北京市旅游局数据统计，元旦3天假期，45万人来北京旅游，游客总数则达到135万人次，旅游总收入比去年同期增长3.5%，达6.4亿元。其间未发生旅游安全事故和重大旅游投诉。据数据显示，1日至3日，重点监测的20个景区共接待38.73万人次，故宫、八达岭长城等景区游人同比有所下降。由于《非诚勿扰2》的宣传效果，慕田峪长城景区游人同比增长19.8%。据了解，因部分滑雪场配置了温泉、度假娱乐等项目，近6万人涌向各大滑雪场。北京市公园管理中心称，元旦期间，市属11家公园共接待游客50.92万人，同期增长近10%。外地、外国游客热衷颐和园、天坛、北海、景山、中山公园等皇家园林；公园的冰雪活动吸引了不少带孩子的家庭、学生团体和青年人。,娱乐
1295,千万像素广角DC 佳能IXUS 110IS特价佳能IXUS 110相机三围是97.9×54.1× 22.1mm，重约为145克，整机轻薄便于携带，具有多种颜色可供选择，机身背面采用的是2.8英寸液晶屏，分辨率为23万像素，长宽比为16：9。佳能IXUS 110采用的是1/2.3英寸的CCD感光元件，有效像素约为1210万，该机采用的是4倍光学变焦的镜头，支持IS防抖技术，焦距为28-112mm，光圈大小为F2.8-5.8，广角镜头对于拍摄来说能更为的实用，最近微距距离也达到了2cm，值得称赞。佳能IXUS 110的快门速度为15-1/1600秒，连拍速度约为0.8张/秒。佳能IXUS 110IS相机可以拍摄1280×720像素(30帧/秒)的视频短片。该机还支持全新的“智慧AUTO”模式（智慧自动拍摄模式），在升级了的DIGIC 4影像处理器强大支持下，综合了面部优先、降噪、运动检测与场景检测四项技术，使相机在“智慧AUTO”模式下可随时对被拍摄影像进行智能判断与分析，并选择相对适合的方式进行拍摄，同时对所拍摄后的图像做出优化处理，实用性很强。支持SD/SDHC/MMC卡为存储介质，采用专用NB-4L锂电池供电。    编辑点评：佳能IXUS 110S相机外观美观大方，性能的配置上除了拥有必备的基本功能外，还加入了包括面部优先、智能自动拍摄模式等人性化功能，非常实用且漂亮，喜欢的朋友去看看吧。佳能IXUS 110IS相机,科技
1296,工薪小族的清爽小窝(组图)65平的一室一厅，空间虽小，看起来却不显得拥挤，整体风格清爽简约，布局合理！,家居
