Index,Content,Label
165,上海倒覆楼开发商负责人被司法控制新华网上海7月11日电 (记者杨金志 肖春飞 刘丹) 上海市闵行区政府11日宣布，“莲花河畔景苑”在建楼房倒覆事故的开发商负责人已经被司法控制。同时，在11日下午召开的业主与开发商沟通会上，双方未能就开发商提出的解决方案达成一致。11日15时30分，在上海市闵行区政府的协调下，“莲花河畔景苑”倒覆的7号楼部分业主与开发商上海梅都房地产开发有限公司举行沟通会。上海市闵行区房管局局长余建源在会上说，目前梅都公司的法定代表人已经被司法机关控制。在此期间，为了解决善后事宜，政府部门和开发商律师通过法定程序与其进行了多次会面。在沟通会上，开发商提出了A、B两套方案。方案A的具体内容是：第一步，购房人与开发商解除预售合同，开发商退还购房人已经支付的房款本金，帮助业主偿还剩余银行贷款。第二步，在补偿金额方面，根据“就高不就低”的原则，业主可以在违约金补偿和房屋差价补偿中任选一种。业主如选择违约金补偿，可以获得总购房款的5%，以及已付房款自实际付款日起至实际退款日止，按银行同期存款利率计算的利息。业主如选择房屋差价补偿，则首先需要评估目前的市场可比价格。开发商表示，估价由具有相应评估资质的评估机构来进行，在上海市高级人民法院系统推荐的评估机构内，由业主投票选择获得多数票的机构，或者业主推选代表抽签选择。业主与开发商主要围绕方案A展开沟通。双方分歧的焦点在于，业主方面认为，购房人与开发商解除预售合同后，开发商应退还购房人的不仅是房款本金，还有已经支付的其他各类相关费用，包括已经支付的银行房贷利息、房屋购置税、公积金担保费等。方案B的内容则是，开发商以“莲花河畔景苑”小区内未售出的其他房屋向业主进行置换。在此方案中，开发商仍将向业主支付原房屋总价5%的违约金。记者接触到的业主大多表示，他们不会选择这个方案。开发商在沟通会上还表示，他们不会在倒覆楼房原址重新建造房屋，而是计划将在那里建设绿地或公共设施。不过，这一设想需要政府主管部门批准。闵行区政府在沟通会后表示，将继续协调业主和开发商充分沟通，达成合情合理合法的解决方案，保障业主的合法权益。(完)     相关专题：    上海在建住宅楼倒塌业主要求退房     相关新闻：    上海倒楼案赔偿方案出炉 退钱换房业主二选一    上海倒楼事件：开发商第二大股东确认是镇长助理    上海倒楼事件后第一时间探秘京城楼盘施工现场(组图)    上海13层在建住宅楼整体倒塌1人死亡(组图)    上海在建楼倒塌调查：多名股东与政府人员同名我要评论,房产
166,《叶问2》将开拍 甄子丹嘲梁朝伟不尊重刘嘉玲新浪娱乐讯 北京时间4月1日消息，据香港媒体报道，甄子丹等昨天(3月31日)出席在上海举行的《叶问2》记者会，宣布该片将于八月开拍，其中将有甄子丹与洪金宝打斗的戏份。甄子丹还开玩笑影射梁朝伟不够尊重刘嘉玲。甄子丹与身穿ESCADA的熊黛林昨天(3月31日)出席在上海举行的《叶问2》记者会，宣布该片将于八月开拍。据监制黄百鸣透露，原定《叶问2》与《叶问3》同时开拍的计划有变，因叶问一生还有很多故事：“李小龙不用急着上场！”导演叶伟信也说还没与李小龙的后人处理好版权问题，故“李小龙”会不会亮相仍要等待时机，而《叶问2》将加入洪金宝与甄子丹的对打戏份。甄子丹表示该片是其代表作，令他首次获金像奖提名。他又自言与叶问性格相似，同样注重家庭。问他若碰到梁朝伟会说什么？甄子丹说：“我会告诉他老婆是用来尊重的！哈哈，我开玩笑。”另外，有传钟欣桐(阿娇)近期不断练咏春，似与《叶》片有关，黄百鸣笑说：“叶问夫人管得这么严，叶问没有纳妾计划！”故肯定阿娇不会参演。(鱼鱼/文),娱乐
167,喜新厌旧：从“海归时代”到“海鸥新派”编者按：随着留学人员回国服务的形式日益灵活多变，“海鸥”一词应运而生，“海鸥”主要是指工作方式为跨越大洋两边跑的留学人员。中国目前“海鸥”估计已超过10万人，而且增长趋势迅猛。跨国企业涉及国际化需求的行业例如投资银行新经济与高科技产业，以及其他行业涉及国际产业分工协作的环节等，是“海鸥”的主要阵地。相关阅读：盘点中国七大海归“牛人”(组图)近年来上海对海归人才的吸引力不断增强，“海鸥”这一代表跨越大洋两边跑的留学人员的新鲜词汇逐渐进入了人们的视野中……>>详细相关阅读：“海归”越洋工作变“海鸥”新世纪以来我国派出留学人员已超过100万，其中自费留学生占出国留学人数90%以上。近年来中国留学生出国留学地区……>>详细相关阅读：经济发展好四成海归回国就业(图)在英国这么多年，接触过的人当中有过两起海龟潮。一是改革开放初期出来的50、60后，人届中年，有了落叶归根的情结……>>详细相关阅读：留学生回国后找工作眼光太高的后果有时候，网络的信息会发生一定的误导；有时候，学校的官网信息比较模糊，没有明确的入学要求……>>详细相关阅读：扪心自问出国留学到底是为了什么“留学与海归已经成为中国当代社会中一个日趋重要的现象。我认为，21世纪的留学潮体现了很多新趋势。”……>>详细相关阅读：留学海外你不得不知道的八个道理,教育
168,信用卡利润与不良率皆上升 三大风险凸现□本报记者 高改芳 上海报道上海银监局日前专门发布08年银行卡业务报告称，2008年，沪上各银行银行卡中间业务收入较2007年增加了近13亿元，占全部中间业务收入增量的近28%。信用卡贷款余额以不到全部贷款余额的0.43%，实现了银行全部利息收入的0.78%。不过，信用卡业务面临的风险同时上升。截至2008年末，上海各持牌信用卡中心不良贷款率为2.42%，同比增长0.76个百分点；在沪中资商业银行分行信用卡不良贷款率为2.2%，与同期上海市场各项贷款1.51%和个人住房贷款0.6%的不良率水平相比仍处于较高水平。风险一：银行过度授信不少消费者向上海银监局投诉，商业银行授信审核不严，营销中往往只宣传信用卡透支功能、赠送礼品、积分优惠等正面信息，而不向申请人介绍信用卡的相关风险，而且宣传目标对准了刚踏入社会的年轻人。这些人自制力较弱，在银行的诱导下办理了多家银行信用卡，获得了高额信用卡授信，过度消费后无力还款，部分持卡人甚至以办新卡方式偿还他行信用卡欠款，最终形成高额信用卡欠款，对持卡人本人及其家人带来沉重的精神和经济压力。风险二：信用卡套现前段时间，有非法商贩利用空头公司虚假交易，通过POS机终端刷信用卡套现，收取3%-8%的佣金。这些不法商贩甚至通过媒体发布广告，声称可以协办信用卡并提现。风险三：信用卡诈骗有信用卡客户向某银行反映，他们收到手机短信，告知其所持信用卡在某商店消费了1685元，如有疑问致电银联卡务部的某某咨询电话。客户拨打上述电话后，对方询问了客户姓名、电话、身份证号码，及有无其他银行卡等。该电话还要求客户拨打名为“银联犯罪经济中心”的电话某某，并携带证件和银行卡到南京路某号办理磁条加密手续。经银行确定，手机短信中所称银行电话、机构均不符合实际，此类短信可以认定为诈骗。已有多家银行发现了此类诈骗行为，其共同点是，以手机短信发布虚假信用卡消费信息，并留下电话号码，套取客户资料。短信所留电话的名义有多种，如银联客户服务中心，中国银联银行卡管理处等。,财经
169,供应增加 沪楼市现量升价跌之势□本报记者 王进 虽然上周上海新推楼盘总量环比出现下降，但由于供应量的持续增加，尤其是“严控二套房贷”、反“捂盘惜售”和“商品房销售方案备案管理”等系列新政作用下，上海楼市(楼市博客)延续“量升价跌”之势。市场人士表示，这一态势已经持续了半月左右，如果继续保持，将对市场销售和消费者心理出现较大影响。不过，这一价格跌势能持续多久还有很大疑问。分析师薛建雄(薛建雄博客)表示，上周上海刚推出的三个地块的价格涨幅都超过1倍，最高的赵巷10号地块上涨了222%，给楼市调控增加了难度，也可能推高未来的房价。上周均价环比跌2.3%“易居(易居博客)中国”统计系统显示，7月20-26日，上海共有24个楼盘推出36.3万平方米商品住宅房源，比前周18个楼盘的38.3万平方米的供应量少了5%。主要原因在于，按照上海楼盘销售“满足3万平方米以上要求的”规定，合格楼盘由前周的5个减少到了上周的3个。但是，在近两周大幅供应量的支撑下，上海楼市出现了持续的“量升价跌”之势。上周44.1万平方米的商品住宅成交量，环比上升了2.94%；平均成交价格也再度下滑2.3%，为14496元/平方米。可见，在系列政策的作用下，近期供不应求，价格上涨过快的局面得到了一定的缓解。不过，多名分析师均认为，近期拍地价格的过快上涨，可能再次推动房价的走高。地价是最大的不确定因素对此，易居中国分析师薛建雄认为，虽然近期出台了系列政策，对房价的涨势起到了一定的缓和作用。但是今年以来，新建商品住宅供不应求的局面依然没有改变，网上房地产的可售量存量也从年初的850万平方米下降到520万平方米的历史最低水平。此时，地价大幅上涨，将加重房价上涨预期，促使更多买家入场，导致供求局面重新紧张，那么房价上涨的压力就会大幅提升。但也有券商分析师认为，目前的价格已经对价格敏感的消费者形成压力，将有相当大的消费需求受到抑制，从而对房市目前的繁荣失去支撑。不过，目前上海土地市场的热度也只相当于2007年同期的水平，离2007年11月的历史最高水平还有一定距离。当时，仁恒集团拿的新江湾地块楼板价就达到2万元/平方米，板块内唯一在售楼盘合生江湾国际公寓当时的售价也不过2万元/平方米，地价与周边的房价相当。虽然，上周拍出的赵巷10号地块涨了222%，但1.5万元/平方米的楼板价，离周边1.8-3万元的楼盘价格水平还有一定差距。薛建雄认为，为了避免地价达到历史高位，从而对房价造成冲击，政府有必要加强调控，特别是对土地市场的调控。但分析师回建强(回建强博客)表示，下半年政府最好的办法是以不变应万变，即把现有的规范性政策执行好，确保投机性需求处于可控状态。如果可能，政府应着手制定一部长期稳定的产业政策，而非短期性的“政策措施”，排除政策因素对市场短期波动影响和滞后性。 我要评论,房产
170,绚丽多彩的女性家居设计(组图)女性的世界无一不与色彩产生着千丝万缕的联系。体现在家具的选择上，更是各有所好：甜甜蜜蜜的色彩是感性女性的特征，温暖中性的颜色则是沉稳平和的女性心头最爱。据介绍，今年春夏服装和彩妆中流行的带着透明感觉和糖果感觉的色彩，比如粉色、粉蓝色、粉绿色、粉紫色，在家居饰品中也流行开来。这种甜蜜的颜色多用于窗帘、床上用品、桌布、靠垫等。,家居
171,盘点：台湾清华大学等九大知名高校台湾大学：台湾规模最大的研究型大学，素有台湾第一学府之称，2008年英国《泰晤士高等教育》的世界大学排名中，位列第124名。成功大学：“北台大，南成功”，现为全台湾规模第二的全科型综合大学。交通大学：创校于1896年，共有8个学院，学生一万两千余人。清华大学：台湾数所顶尖大学之一，目前共设有理、工、原子科学、人文社会、生命科学、电机资讯及科技管理7个学院。政治大学：1927年创校，是一所以人文社会学科著称的学府，现有文、理、法、商、社会科学、外国语文、传播、国际事务、教育等9个学院。辅仁大学：自2006年开始连续获得《泰晤士高等教育》评为世界第500名左右的大学，总排名为全台湾第十，人文与艺术领域为全台湾第二。东吴大学：是台湾第一所私立大学，学校一向坚守民办学府的特色。淡江大学：学校目前有以教学研究为主的淡水校园、台北校园(以服务为主的终身推广教育为重点)、以及兰阳校园(90%英语授课，并采大三学生全部出国留学的教学设计)。元智大学：以“绿色科技与管理”及“电子化生活”为重点发展特色。,教育
172,揭秘冥王星卫星：冰雪世界或由撞击形成(图)新浪科技讯 北京时间7月24日消息，2005年6月，美国宇航局西南研究所行星天文学家阿兰·斯特恩(Alan Stern) 领导的科学组发现两颗围绕冥王星运行的小卫星，它们的轨道远远位于冥王星的大卫星“查龙”(Charon)的外侧。在接下来的一年中，作出这项发现的科学家们却陷入一片争执之中，他们争论的问题是：究竟该如何称呼这两个小个子卫星？2006年6月21日，他们终于达成了一致，分别给它们取名为尼克斯(Nix)和海卓拉(Hydra)，两者分别是希腊神话中的一位女神以及一种神话中怪物的名字。这里有必要提一下，在中国的命名习惯中，分别将尼克斯和海卓拉命名为“冥卫二”和“冥卫三”，(查龙是冥卫一)。以下便是你应当了解的有关冥王星的这两颗小卫星的一些事实，看一看在它们被命名5年之后我们对它们的了解有多少。小个子卫星尼克斯亮度较暗，因此科学家们认为相比海卓拉，它应该要小一些。但是它究竟有多大，科学家们还无法给出解答，因为它在围绕冥王星运行的轨道上，到地球的距离在42亿~75亿公里之间。在这样的距离上，尼克斯实在是太小了，即便是最强大的望远镜也无法精确识别出它的大小。然而借助现有的精密测量手段，天文学家们确实可以定出一个范围，专家们现在相当有信心地认为这两颗小卫星的直径都不会超过80公里。标志性的名字尼克斯是希腊神话中的黑暗女神，同时也是查龙的母亲。查龙则是冥王掌管的地下世界中搭载亡灵度过冥河的船夫。海卓拉则是一条九头蛇怪，后为赫拉克勒斯所杀。之所以选定这两个名字，有一部分原因是这两个单词的词首恰好是N和H，这和美国宇航局发射升空，预计于2015年左右抵达冥王星和柯伊伯带展开首次考察工作的探测器“新地平线号”(New Horizon)的首字母缩写相同。太阳系最后的边疆“新地平线号”探测器于2006年发射升空，将于大约2015年飞掠冥王星及其卫星，对这一太阳系的遥远角落展开首次近距离考察工作。美国宇航局规划这次任务的初衷是对太阳系九大行星中唯一一颗尚未被人类探测器造访的星球进行近距离探测，但是没想到就在2006年，冥王星却被国际天文学联合会(IAU)正式“开除”出了大行星家族，成了一颗“矮行星”。“新地平线”探测器项目的很多科学家们都对这个决定很不满，其中就包括首席科学家阿兰·斯特恩。三者同类哈勃空间望远镜进行的精密观测让科学家们相信，尼克斯和海卓拉的形成时间应当大致和冥王星的另一颗大卫星查龙是一致的。他们认为这些卫星都形成于太阳系早期，当时有一颗柯伊伯带的天体撞击了冥王星，最终产生了三块较大的碎块。2006年斯特恩曾表示：“如果这三颗卫星都是由一次太阳系早期发生的撞击事件产生的碎片形成的，并且这些碎屑大致由同一种物质组成，那么如果你仔细观察，应当会发现这些卫星应当大致拥有相同的颜色。”而这正是观测数据显示的结果：光谱分析显示三颗卫星均由相似物质组成，也因此呈现相同的颜色。除此之外，三者还都位于同一个轨道运行平面上。“中性”的颜色那么尼克斯，海卓拉和查龙的颜色究竟是什么样的呢？好吧，用天文学的话来说就是“中性”的。这样说的意思就是，由于这三颗卫星基本都由水和冰雪物质组成，它们在各个波段基本都拥有相同的反照率，也因此呈现“没有颜色”。相比之下，冥王星的颜色就非常不同了，它呈现一种微微的红色，这是太阳光中的紫外线轰击凝结在冥王星表面上的甲烷冰，留下略显红色的富碳残渣所致。轨道共振冥王星的几颗卫星之间似乎存在着轨道共振现象。也就是说，它们围绕冥王星运行的公转轨道周期之间似乎呈现一个整数比，这也就意味着每经过一定数量的运转之后，几颗卫星之间会产生指向一定方向的引力扰动。在这种情况下，它们的运行轨道会由于引力扰动影响而发生轻微的改变。依旧神秘到目前为止，我们对冥王星和它的三颗卫星知之甚少。尼克斯和海卓拉的大小，反照率，表面温度，我们不知道；三颗卫星之间的轨道共振本质，我们不清楚。2015年当美国宇航局的新地平线探测器终于抵达冥王星的黑暗世界时，我们需要它帮助我们解答的谜团，实在太多太多了。(晨风),科技
173,费用低廉 留学亚洲是“最务实”选择数据显示，最近两个月，咨询日本、韩国、香港等亚洲国家(地区)的人数增加近三成。越来越多务实的广东家庭把留学的目光转向费用低廉的亚洲国家。选择这些地方，不仅因为其学费较低，更因为它们拥有世界领先的优势专业，而中国在某些领域的发展轨迹与亚洲国家有相似之处，学生学成回国后有较大的“用武之地”。本文以汇总的形式，对亚洲国家这些优势专业进行了细数和梳理。日本动漫设计、城市规划《喜羊羊与灰太狼》、《阿凡达》和《爱丽丝梦游仙境》等动画影片的热播，使动漫产业受到广泛关注。专家称：“全球 60%以上的动漫产品由日本出产，动漫设计成为新晋的热门专业。咨询留学日本的‘80后’和‘90后’学生，首先想到动漫设计。”专家表示，现阶段中国动漫专业人才的缺口较大，因此，该专业的就业机会及薪资待遇较好。他说：“继京都精华大学之后，日本多所大学陆续开设了动漫专业，目前已有15所大学开设此专业，它在日本也属于一个‘朝阳专业’。”除了动漫设计外，日本的城市规划、展会以及环境保护等专业都受到业界的认可和学生的欢迎。韩国游戏、服装、奢侈品设计无论从教学水平、留学费用，还是职业发展前景来看，韩国对有意学设计的学生是较佳选择。“韩国设计专业的进步让人咋舌！”专家介绍：“它的做法是，用色鲜明大胆但整体却又和谐统一、层次丰富，这种做法受到世界的广泛认可。”韩国是亚洲乃至世界闻名的时尚之都，其服装、奢侈品设计专业都很出名，其设计有唯美的视觉感，尤其体现在细节上的“神来之笔”，备受世人青睐。专家称：“申请这些设计专业，拥有一点画画的基础最好，但游戏专业是不需要美术基础的，它需要编程方面的知识。”此外，游戏设计等专业伴随着网络高速发展而壮大，据悉，中国未来5年内对该专业的人才缺口将高达数十万。父母都担心孩子沉迷游戏，殊不知游戏设计专业可以成为“金饭碗”。香港社工、法律、教育西方国家是社工的发源地，平均每1000人有1名社工；在香港，每562人即有1名社工，远远超过发达国家水平。经过长年积累，香港的社工管理模式和运作经验已非常成熟。专家称：“在香港，社工是一个必须经过严格的资格认证的职业，就像会计师或律师的资格一样。社工专业毕业生的就业情况良好，薪水比其他专业毕业生高出20%左右，初级社工的月薪在1.2万-1.8万港币，高级社工年薪能达到40万元以上。”香港大学、香港中文大学、香港城市大学、香港理工大学等名校都设置社工专业。法律也是香港诸多大学的强项专业，相信看过香港电视或电影的人对振振有词的法官、律师非常向往。专家说：“香港与内地法律体系的不同，令内地法律人才有所顾虑，其实，这里面有很大机遇，有些学生凭借对两地法律知识的熟悉，获得国际律师行青睐，并成功获聘。”另外，兼具中英教育风格的教育专业也比较热门，就业率在香港名列前茅。新加坡酒店与旅游管理、物流管理某项调查显示，中国旅游和酒店行业的中高层管理者外语水平普遍较差，管理人才素质结构单一，很少人拥有国际型管理知识。这个短板正是新加坡同行的强项，新国的“酒店与旅游管理专业”世界闻名，中国学生若“学他国之长、补己国之短”，归国后无疑会“吃香”。专家介绍，中国目前各大专院校的物流专业由于师资等原因尚属低层次开发，高级人才几乎空白。对新加坡而言，物流专业是其“王牌专业”，它是由新加坡独有的地理环境决定的。作为世界第二大港口，新加坡是国际运输的重要周转地。新国物流专业并非指单纯的快递，而是涵盖了从采购、生产、库存、运输直到销售前的一系列环节。在新加坡接受物流管理技术教育的留学生回国后，势必成为相关行业的“抢手货”。马来西亚酒店管理、会计、商务与西方国家相比，马来西亚正在以优良的性价比、中西交汇的文化环境以及广阔的就业前景，吸引着不少中国准留学生的目光。专家介绍：“多项因素使马来西亚成为新兴的留学热土，预备去马国读本科学位的高二或者高三学生呈翻倍增长趋势。”这些因素主要是留学无需担保金、学费低廉以及联办课程独特等。专家称：“酒店管理专业在马国设置的课程可提供带薪实习，毕业生就业率远远高于其它专业的学生。酒店行业薪金与社会福利收入远远高于其它传统行业，同时随着工作经验的增加其工作地位会稳步上升。”据了解，该专业在马来西亚泰莱大学最为闻名。会计和商务专业也较吃香，亚太科技大学和英迪大学都有设置。(记者：黄亮 通讯员：黄宝英 黄少绮),教育
174,"多面周迅：是妖，是怪，是女人？(图)(记者 李丽) 9月26日,《画皮》将在国内首映。加上9月19日上映的《李米的猜想》，本月将有两部由周迅(听歌)主演的影片登上银幕。而下月初，又一部周迅电影《女人不坏》要跟观众见面。三部作品，无论题材、风格还是角色都天差地别。在接受《羊城晚报》记者专访时，周迅坦承这个“自己打自己”的过程并不轻松：“先拍了《李米的猜想》，接着就是《画皮》，休息没几天《女人不坏》又开机了。难以适应，整个人放空了。《画皮》最后一场戏是小唯为了爱情牺牲了很重要的东西，因为痛苦而仰天长啸，那个情绪我到现在都记忆犹新。在《女人不坏》开拍的时候，我一直要提醒自己放松，寻找新的情绪。几天后，某个上戏前的清晨，看着镜子里的自己，我发现小唯已经离开了……” 一个美艳狐妖，一个古怪老处女，一个执着寻爱的女司机，哪一个是周迅？周迅说：“每个都不是我，但每一个都是我。”●她，变成花痴影片：《女人不坏》类型：后现代喜剧片导演：徐克上映期：10月国庆档(暂定)人物：泛泛身份：放射科女医师造型：BOBO头，戴一副呆呆的眼镜，乍看令人发笑周迅解读：BOBO头非常有“喜感”张叔平帮我打造了很多个不同的造型，其中有个古怪滑稽的BOBO头造型我觉得很有趣，非常有喜感。尤其是那副800度的大眼镜，我戴上以后自己都笑死了———从来没见过自己这个样子！ 性格：胆小，谨慎，生活刻板周迅解读：她连毛巾都会编号泛泛是个心里缺乏安全感的女孩子，生活古板，高度近视，常常在人群中把自己绊倒。她有洁癖———毛巾有编号、牙膏有刻度，家中的面盆分别用于洗手、刷牙、洗脸。这样一个古板的女人自然鲜有男人问津，需要爱情的泛泛开始从她惯有的刻板方式出发，开始研究一种神秘的“爱情灵药”，亲身试验，渴望依靠化学反应得到男人的爱。 关键道具：大圆近视眼镜，度数高达800度周迅解读：戴上眼镜成了“对鸡眼”刚开始戴上眼镜我很不适应，老有头晕的感觉，成了“对鸡眼”———我甚至找不到台阶！还记得有一场戏是泛泛被强迫学抽烟去改变乏味的上班族生活，可连烟在哪儿我都差点看不见。我还学了国标舞，那种像木偶一样关节僵硬的分解动作，也因为戴眼镜，视觉误差让我常常迈错步子。虽然这副眼镜给我带来了不少麻烦，但我仍然觉得那是我在《女人不坏》中最爱的道具，现在还珍藏留念呢。",娱乐
175,彩色橱柜 帮你大展厨艺(组图)红黄色调橱柜 提升烹饪热情红黄色系令人充满活力，使厨房工作更加有效率。无论是橙红色、大红色还是酒红色都具有视觉扩张力，为了减弱红色的强烈感，可加入白色调节。关键词：活力色彩提示：红色充满活力，让人兴奋；橙色比较温暖，能够增加食欲。厨房空间感受：热情。单纯橙色，美好心情。橱柜采用鲜艳的橙色，比较艳丽和抢眼。L形的设计，线条流畅，分区合理明确，高低柜搭配，外加吊柜，收纳能力超强，适合普通家庭使用。墙面还可以摆脱单一的纯色瓷砖，尝试一些带有花纹图案的瓷砖，可以令厨房更加层次分明。,家居
176,甲流感肆虐 Capcom日本会社将缺席E3日前Capcom美国分社公关部主管Chris Kramer曾在官方Blog透露，由于新流感（甲型H1N1病毒）肆虐，日本Capcom本部取消出席今年的E3展，但美国分公司负责开发的游戏将出席展览。Kramer今天向多家媒体确认，由于Capcom总部所在地大阪已有多起新流感确诊病例出现，日本本土的新流感患者也持续增加中，因此Capcom决定遵照当地政府与厚生省的指示，不参加E3 2009。这个令人失望的决定后续影响仍在观察中，但目前已知结果包括，Capcom日本本土代表如稻船敬二等几位制作人将不按原计划出席E3游戏发表会；而另一个更令人遗憾的消息则是，《丧尸围城2》(Dead Rising 2)的出展计划将被迫取消。不过Kramer强调，《丧尸围城2》是目前唯一一款无法按原计划参展的Capcom游戏，其他所有作品的展出和试玩都不会受到影响。据了解，日本政府目前已开始建议国民尽量减少出境次数以避免病毒传播，而在日本本土新流感确诊病例与日俱增的情况下，Capcom本部的决定也是万不得已。,游戏
177,12月21日康奈尔大学教授指导美国名校申请讲座时间：2010年12月21日(周二)下午2：00-5：00讲座地点：国家发改委培训中心会议室北京市西城区木樨地北里甲11号国宏大厦A座5层(接待处)讲座主题：美国顶级名校留学价值分享美国顶级名校与奖学金申请经验谈厦门大学王亚南经济研究院现状、远景与留学项目讲座内容：中美高等教育比较与职业发展规划美国顶级名校与奖学金申请经验和技巧谈康奈尔大学经济学系留学价值与申请策略康奈尔大学统计科学系留学价值与申请策略康奈尔大学金融工程中心留学价值与申请策略康奈尔大学公共管理硕士留学价值与申请策略加州大学圣地亚哥分校经济学系留学价值与申请策略厦门大学王亚南经济研究院(WISE)——国际化办学的窗口WISE发展现状与发展远景WISE留学项目特别介绍主讲人：洪永淼首批海外高层次人才引进计划（“千人计划”）入选者，教育部首批社会科学“长江学者”讲座教授，厦门大学王亚南经济研究院（WISE）院长，厦门大学经济学院院长（2010年12月就任）。中国留美经济学会会长（2009-2010），加州大学圣地亚哥分校经济学博士。康奈尔大学Ernest S. Liu经济学与国际研究讲席教授、康奈尔大学金融工程中心教授、康奈尔大学应用数学中心Field Member（博士生导师）。韩乾厦门大学王亚南经济研究院助理教授，北京金东方国际教育文化交流中心美国部荣誉留学顾问。康奈尔大学应用经济学博士，康奈尔大学公共管理硕士(MPA)张伟用国家发改委培训中心特聘留学顾问，北京金东方国际教育文化交流中心技术总监，资深美国留学专家，中国国际教育信息网国际教育规划师，《留学生杂志》专栏作者。座位有限，敬请预约！北京咨询电话 010-51668867 ，全国免费电话400-686-9008      联系邮箱 yanbingxiang@eedu.com.cn(严老师)活动主办单位：国家发改委培训中心 北京金东方国际教育文化交流中心活动嘉宾单位：美国康奈尔大学 厦门大学王亚南经济研究院(WISE),教育
178,金吉列联手东亚银行提供百万留学奖学金自1999年国家开放自费出国留学市场以来，已有百万余名学生走出国门，通过留学实现了自己的人生理想、改变了命运。近十年来中国留学行业的飞速发展，使得出国留学成为越来越多学生为自己镀金深造、打造未来的选择，同时也为更多的优秀学子带来了更广阔的成才机会。现在，海外留学与国内教育相得益彰，为中国学生拓宽了教育资源、提高了教育质量，已经成为中国教育体系和国家人才战略的重要组成部分。作为中国私营企业中首家涉足出国留学领域的企业，北京金吉列出国留学咨询服务有限公司多年来始终肩负着巨大的社会责任，为广大优秀学子提供良好的留学机会，帮助他们步入梦寐以求的院校、就读自己兴趣所在的专业，不仅是服务于学生本人，更是培养塑造优秀人才将来服务于社会。因此，为激励那些刻苦钻研、成绩优异的学生，使他们的海外求学之路如虎添翼，香港金融服务巨头东亚银行与留学行业旗舰公司金吉列携手，于2010年推出东亚银行--金吉列留学“奖学金”，共同为全国30省市百所院校近二十万留学生提供为期三年共计100万元重磅奖学金，倾力支持海外精英学子。由于此次奖学金的设立用于资助较为优秀的留学生，所以设立了严格的获奖标准，需对学生的语言成绩、国内就读院校及成绩、被录取院校及获取奖学金情况、社会实践经历及相关研究获奖情况等多方面条件进行考察，最终确定获奖名单。该奖学金计划每三个月为一个考评期，一个考评期产生获奖留学生30人(全年共120人)；每个考评期限届满的次月将由东亚银和金吉列留学共同向获奖留学生发放奖学金，其中个人最高获奖金额达一万元。同时，除了金钱上的奖励与资助外，为使学生的综合竞争力得到进一步的提升，东亚银行更是推出特别奖励，即每年为20名入围的优秀、合格留学生提供在东亚银行的实习机会。众所周知金融体系的实习机会难能可贵，以外资银行最甚，一纸外资银行的实习证明为学生带来的是各个海外名校对其综合素质的认可，及未来求学和就业的敲门砖。此举可谓为这些优秀学生本就大有前途的留学之路锦上添花。留学中介服务是人才工程，也是良心工程。出国留学中介既然做的是培养人才的工作，就应以社会公众利益为第一前提。金吉列多年来致力于留学“人才工程+良心产业”建设，并将这一理念落到实处。一个负责任的企业不能只顾着追求利润，还要担起社会道义，大力救助弱势群体，多年来金吉列为公益事业捐款过百万，开设奖学金激励有抱负的青年学子，其历史更是由来已久。2002年7月，金吉列千万奖学金计划启动，成为行业内首个由留学中介自行出资，主动对一批海外优秀的自费留学生进行奖励和表彰的奖学金。2006年，金吉列开始捐赠参与“清华校友励学金工程”，用来资助那些家庭经济困难、学习勤奋、生活俭朴的学生完成学业，成才报国。金吉列始终鼓励和扶持有理想的广大学子赴海外接受更优质的教育，金吉列企业集团执行总裁曹桂生先生表示，“如今的市场竞争归根到底是人才的竞争，我们决定设立‘东亚银行--金吉列留学“奖学金”’，一是为鼓励那些志向远大、勤奋钻研、成绩优异的海外留学生，同时这也是现代化私营企业实施人才战略的一个重要步骤。”他表示，希望通过金吉列奖学金的资助，在未来有更多优秀的海外留学生奋发图强，成为国家建设的有用人才。,教育
179,陈水扁绝食两天被送往医院治疗(图)中新网5月9日电 台北看守所上午发布新闻稿表示，陈水扁在医师观察后，有送医必要，经评估后确定戒护送医。台北看守所外头，警方警戒线逐渐拉大，也进驻愈来愈多的人力，一副山雨欲来之势。由于陈水扁已经2天没进食，身体状况愈来愈差，北所在6点钟，将他送入卫生科观察，7点时，特约医师来到北所为扁看诊，检查后发现他有脱水迹象，应送医做进一步的检查。在维安一切准备就绪后，10点钟一到，北所大门敞开，救护车在国安车辆、警车戒护下，直驶县立板桥医院，约莫15分后，到达板医急诊室，陈水扁戴着口罩，穿着睡衣、没穿鞋、也没戴戒具，在救护人员护送下，进入板医住进7楼戒护病房。,时政
